etapa,anos_series,tipo_associacao,componente,sigla,codigo,descricao,unidade_tematica,objeto_conhecimento,origem,escopo,fonte_documento,fonte_pagina
EM,EM3,CURRICULAR,Língua Portuguesa,LP,MS.EM13LP718,"Utilizar softwares gestualidade de edição de textos, fotos, vídeos e construção áudios, além de ferramentas e ambientes colaborativos para criar Apreciação textos e produções curadoria multissemióticas com finalidades posicionamento diversas, explorando os recursos e recursos linguísticos efeitos disponíveis e apropriandomultissemióticos. se de práticas colaborativas de escrita, de construção coletiva do conhecimento e de desenvolvimento de projetos. AGRUPAMENTO 1 – EM 3 Objetos",,"etc.), na com o verbal. de sentidos. Análise de e réplica; textos, bem de informação; informal da crítico; e Elaboração apresentação, softwares sobre o gênero, interesse do muitas empresas Campos de Atuação Social: • Todos os campos de conhecimento Portanto, complemento",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,226
EM,EM3,CURRICULAR,Língua Portuguesa,LP,MS.EM13LP732,"Selecionar Tipos de informações e dados necessários éticos, estéticos; para uma dada pesquisa (sem produção, excedê-los) em diferentes fontes intencionalidade; (orais, impressas, digitais etc.) e alvo; comparar autonomamente esses conteúdos, levando em conta seus Processo contextos de produção, referências multissemióticos e índices de confiabilidade, e softwares percebendo coincidências, virtuais; complementaridades, contradições, erros ou imprecisões conceituais e Recursos de dados, de forma a compreender (morfológicos, e posicionar-se criticamente sobre multissemióticos esses conteúdos e estabelecer etc.), paralinguísticos recortes precisos. (entonação, cinésicos",,"currículos: aspectos Pesquisa, contexto de de profissões circulação; estudantes, públicoíndices de sobre processos objetivos pessoais, de edição de textos o mundo do em de cada um. e ambientes Leitura e análise variados, gifs da língua videocurrículo sintáticos), para apresentação (imagens contextos, resultantes ritmo etc.) e imagens, da (postura corporal, elementos",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,226
EM,EM3,CURRICULAR,Língua Portuguesa,LP,MS.EM13LP741,"Analisar os processos humanos e automáticos de curadoria que operam nas redes sociais e outros domínios da internet, comparando os feeds de diferentes páginas de redes sociais e discutindo os efeitos desses modelos de curadoria, de forma a ampliar as possibilidades de trato com o diferente e minimizar o efeito bolha e a manipulação de terceiros. 5.4. Matemática e suas Tecnologias No final do século XIX, a matemática, métodos, com a intenção de propor melhoria com outras ciências, suas aplicabilidades cotidiano. No século XX, por uma parte, aplicações práticas tinham pouco valor; destacava-se com a influência da orientação pedagógica considera relevante a ação de interação Discute-se também a aprendizagem com explicar, avaliar, discutir e criar. Diante disso, visa problematizar temáticas e estratégias a promover o protagonismo do estudante pensamento crítico, resolução de problemas Nesse contexto histórico, vários autores D’Ambrosio (1997), dentre outros, ressaltam do ensino e suas evidências de aprendizagem. não necessita de aplicação em alguma área aplicação da teoria em outras áreas do conhecimento relação dialógica à educação matemática, pesquisa interdisciplinar, com foco na estudantes do século XXI. No Currículo de Referência de Mato Grosso conformidade com a BNCC, organiza habilidades, priorizando o desenvolvimento pesquisa, a criatividade, a reflexão, a abstração, em diversos contextos, favorecendo a autonomia corresponsabilidade e sua atuação relevante democraticamente no uso da matemática (TDIC) e seu impacto na sociedade local Considerando a Resolução 10.814, de 10 a educação fiscal e a educação financeira amplo campo de investigação e mobilização como a economia, política, antropologia, situações financeira, gastos públicos e históricos, que vão além do ambiente potencialidade de ordem social na medida 13DUARTE, Newton. As pedagogias do ""aprender a aprender"" Educ. [online]. 2001, n.18, pp.35-40. ISSN 1413-2478. http://dx.doi.org/10.1590/S1413-24782001000300004. 14 APEL, Karl Otto. Ética e responsabilidade: o problema Instituto Piaget, 2007, pp. 209-258. Para Hans Jonas, a educação abrange essencialmente a capacidade de responsabilizar-se” tecnológica. Trad. Marijane Lisboa e Luiz Barros Montez. Rio sua participação no acompanhamento dos cotidiano. Este Currículo de Referência visa a uma privilegiar compartilhamentos de conhecimentos, contextualizações tanto na matemática quanto a desenvolver o raciocínio lógico/matemático Dessa forma, o ensino e a aprendizagem sistematizar e organizar o conhecimento, que se aplicam à realidade e novas compreensão da matemática. 5.4.1. Matemática e Suas Tecnologias Competências Específicas da Área: 1. Utilizar estratégias, conceitos e diversos contextos, sejam atividades Humanas, das questões socioeconômicas modo a contribuir para uma formação 2. Propor ou participar de ações decisões éticas e socialmente responsáveis, voltados a situações de saúde, sustentabilidade, trabalho, entre outros, mobilizando próprios da Matemática. 3. Utilizar estratégias, conceitos, construir modelos e resolver problemas resultados e a adequação das consistente. 4. Compreender e utilizar, com flexibilidade matemáticos (algébrico, geométrico, comunicação de resultados de problemas. 5. Investigar e estabelecer conjecturas matemáticas, empregando estratégias experimentações e diferentes demonstração cada vez mais formal",,"na educação básica, sofreu na compreensão dos e atividades experimentais com a influência da o uso da linguagem do “aprender a aprender”13, e reflexão do estudante base no desenvolvimento nasce a visão sociopolítica a serem trabalhadas em espaços na consolidação do conhecimento, matemáticos, bem como como Fiorentini (1995), a importância de compreender Alguns autores argumentam do conhecimento, e a matemática e da tecnologia, no contexto que fomenta aprendizagem criativa do Sul, a área de Matemática o ensino e a aprendizagem integral dos estudantes. a investigação, a formulação e a formação de na sociedade14, com e das Tecnologias Digitais e global. de março de 2016, do Conselho foram inseridas no Currículo de saberes, em diferentes dentre outras, com abordagem outras concepções envolvendo escolar, fortalecendo o em que permite ao estudante e algumas ilusões da assim chamada da passagem para a moral pós-convencional. tem um fim determinado como (JONAS, Hans. O princípio responsabilidade: de Janeiro: Contraponto – Ed. PUC-Rio, recursos arrecadados pelo relação dialógica entre bem como na vida real, com apoio e o pensamento computacional. da matemática apresentam com vistas à construção e descobertas na proposição – 1º ano do Ensino procedimentos matemáticos cotidianas, sejam ou tecnológicas, geral. para investigar desafios do com base na análise das implicações e articulando conceitos, definições e procedimentos em diversos contextos, soluções propostas, de e precisão, diferentes estatístico, computacional a respeito de diferentes e recursos, tecnologias, identificando na validação das referidas",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,237
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT101,"Interpretar criticamente situações econômicas, sociais e fatos relativos às Ciências da Natureza que envolvam a variação de grandezas, pela análise dos gráficos das funções representadas e das taxas de variação, com ou sem apoio de tecnologias digitais.",Números e Álgebra,"Noções de Porcentagem; Funções: interpretação de gráficos e expressões algébricas; Sistemas e unidades de medida: leitura e conversão de unidades de grandezas diversas; Variação de grandezas: velocidade, concentração, taxas de crescimento ou decrescimento de populações, índices econômicos etc.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,240
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT103,"Interpretar e compreender textos científicos ou divulgados pelas mídias, que empregam unidades de medida de diferentes grandezas e as conversões possíveis entre elas, adotadas ou não pelo Sistema Internacional (SI), como as de armazenamento e velocidade de transferência de COMPONENTE dados, ligadas aos avanços tecnológicos.",Geometria e Medidas Eixo Temático,"Sistema Internacional de Medidas: principais unidades e conversões; Bases de sistemas de contagem (base decimal, base binária, base octal, base hexadecimal e base sexagesimal); CURRICULAR: MATEMÁTICA Principais unidades de armazenamento de dados na informática (bit, byte, kilobyte, megabyte, gigabyte e terabyte) e transferência de dados (Mbps, Kbps, Gbps).",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,245
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT201,"Propor ou participar de ações adequadas às demandas da região, preferencialmente para sua comunidade, envolvendo medições e cálculos de perímetro, de área, de volume, de capacidade ou de massa. COMPONENTE",Geometria e Medidas Eixo Temático,"Polígonos regulares inscritos na circunferência; Área e perímetro de superfícies planas (quadrado unitário, quadrado, retângulo, paralelogramo, triângulo, losango, trapézio, hexágono, círculo, setor circular); CURRICULAR: MATEMÁTICA Aproximação e razão de semelhança de áreas; Volumes e capacidades; Sistema métrico decimal e unidades não convencionais.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,244
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT301,"Resolver e elaborar problemas do cotidiano, da Matemática e de outras áreas do conhecimento, que envolvem equações lineares simultâneas, usando técnicas algébricas e gráficas, com ou sem apoio de tecnologias digitais. COMPONENTE",Números e Álgebra Eixo Temático,Sistemas de equações lineares; Gráficos de funções lineares com uma ou duas variáveis. CURRICULAR: MATEMÁTICA,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,242
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT302,"Construir modelos empregando as funções polinomiais de 1º ou 2º graus, para resolver problemas em contextos diversos, com ou sem apoio de tecnologias digitais.",Números e Álgebra,Função polinomial do 1° grau; Função polinomial do 2° grau; Variação entre grandezas (proporcionalidade e não proporcionalidade).,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,244
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT310,"Resolver e elaborar problemas de contagem envolvendo agrupamentos ordenáveis ou não de elementos, por meio dos princípios multiplicativo e aditivo, recorrendo a estratégias diversas, como o diagrama de árvore. Matemática e Suas Tecnologias Específicas da Utilizar estratégias, conceitos diversos contextos, sejam Humanas, das questões socioeconômicas modo a contribuir para uma Propor ou participar de ações decisões éticas e socialmente voltados a situações de saúde, trabalho, entre outros, mobilizando próprios da Matemática. Utilizar estratégias, conceitos, construir modelos e resolver resultados e a adequação consistente. Compreender e utilizar, com matemáticos (algébrico, geométrico, comunicação de resultados Investigar e estabelecer matemáticas, empregando experimentações e diferentes demonstração cada vez mais",Probabilidade e Estatística 5.4.2. Competências 1. 2. 3. 4. 5.,"Noções de combinatória: agrupamentos ordenados (arranjos) e não ordenáveis (combinações); Princípio multiplicativo e princípio aditivo; Modelos para contagem de dados: diagrama de árvore, listas, esquemas, desenhos. – 2º ano do Área: e procedimentos matemáticos atividades cotidianas, ou tecnológicas, formação geral. para investigar desafios responsáveis, com base sustentabilidade, das e articulando definições e procedimentos problemas em diversos das soluções propostas, flexibilidade e precisão, estatístico, computacional de problemas. conjecturas a respeito estratégias e recursos, tecnologias, identificando formal na validação das",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,246
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT313,"Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.",Geometria e Medidas,Notação científica: algarismos significativos e técnicas de arredondamento; Estimativa e comparação de valores em notação científica e em arredondamentos; Noção de erro em medições,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,245
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT314,"Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).",Geometria e Medidas,Grandezas diretamente ou inversamente proporcionais; Conversão entre unidades.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,246
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT315,"Investigar e registrar, por meio de um fluxograma, quando possível, um algoritmo que resolve um problema.",Números e Álgebra,Noções básicas de Matemática Computacional; Algoritmos e suas representações por fluxogramas.,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,240
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT401,"Converter representações algébricas de funções polinomiais de 1º grau em representações geométricas no plano cartesiano, distinguindo os casos nos quais o comportamento é proporcional, recorrendo ou não a softwares ou aplicativos de álgebra e geometria dinâmica.",Números e Álgebra,"Funções afins e polinomiais do 1º grau; Gráficos de função afim; Estudo da variação de funções polinomiais de 1º grau: crescimento, decrescimento, taxa de variação da função.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,242
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT402,"Converter representações algébricas de funções polinomiais de 2º grau em representações geométricas no plano cartesiano, distinguindo os casos nos quais uma variável for diretamente proporcional ao quadrado da outra, recorrendo ou não a softwares ou aplicativos de álgebra e geometria dinâmica, entre outros materiais. COMPONENTE",Números e Álgebra Eixo Temático,"Funções polinomiais de 2º grau; Gráficos de função polinomial de 2º; Estudo do comportamento da função quadrática (intervalos de crescimento/decrescimento, ponto de máximo/mínimo e variação da função). CURRICULAR: MATEMÁTICA",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,243
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT405,Utilizar conceitos iniciais de uma linguagem de programação na implementação de algoritmos escritos em linguagem corrente e/ou matemática. COMPONENTE,Números e Álgebra Eixo Temático,"Noções elementares de matemática computacional: sequências, laços de repetição, variáveis e condicionais; Algoritmos: modelagem de problemas e soluções; Linguagem de programação: sintaxe e algoritmos. CURRICULAR: MATEMÁTICA",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,240
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT501,"Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar COMPONENTE algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 1º grau.",Números e Álgebra Eixo Temático,"Funções afins (função polinomial do 1º grau, linear, identidade e constante), taxa de variação; Gráficos de funções (crescimento/decrescimento); CURRICULAR: MATEMÁTICA Razões trigonométricas objetivando a tangente em relação à inclinação do gráfico; Equação da reta: coeficiente angular.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,241
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT502,"Investigar relações entre números expressos em tabelas para representá-los no plano cartesiano, identificando padrões e criando conjecturas para generalizar e expressar algebricamente essa generalização, reconhecendo quando essa representação é de função polinomial de 2º grau do tipo y = ax².",Números e Álgebra,"Funções polinomiais do 2º grau (função quadrática): gráfico, raízes, pontos de máximo e mínimo, crescimento/decrescimento, concavidade; Gráficos de função polinomial do 2º grau.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,243
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT503,"Investigar pontos de máximo ou de mínimo de funções quadráticas em contextos envolvendo superfícies, Matemática Financeira ou Cinemática, entre outros, com apoio de tecnologias digitais.",Números e Álgebra,"Funções polinomiais do 2º grau (função quadrática); Gráficos de funções: pontos críticos de uma função quadrática (concavidade, pontos de máximo ou de mínimo).",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,244
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT507,"Identificar e associar progressões aritméticas (PA) a funções afins de domínios discretos, para análise de propriedades, dedução de algumas fórmulas e resolução de problemas.",Números e Álgebra,Funções afins e Sequências numéricas: progressões aritméticas (P.A.).,CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,243
EM,EM1,CURRICULAR,Matemática,MAT,MS.EM13MAT510,"Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.",Números e Álgebra,"Pares ordenados no plano cartesiano ou em tabelas em que representam ou não funções; Funções afins (função polinomial do 1º grau, linear, identidade e constante), taxa de variação; Gráficos de funções (crescimento/decrescimento); Razões trigonométricas objetivando a tangente em relação à inclinação do gráfico; Equação da reta: coeficiente angular.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,241
EM,EM2,CURRICULAR,Matemática,MAT,MS.EM13MAT106,"Identificar situações da vida cotidiana quais seja necessário fazer escolhas levando-se em conta os riscos probabilísticos (usar este ou aquele método contraceptivo, optar por um tratamento médico em detrimento de outro etc.).",Probabilidade e Estatística,"Porcentagem: cálculo nas de taxas, índices e coeficientes; Probabilidade simples e condicional; Eventos sucessivos, mutuamente exclusivos e não mutuamente exclusivos; Estatística: medidas de posição (mediana, quartis, decis e percentis).",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,252
EM,EM2,CURRICULAR,Matemática,MAT,MS.EM13MAT311,"Identificar e descrever o espaço amostral de eventos aleatórios, realizando contagem das possibilidades, para resolver elaborar problemas que envolvem o cálculo da probabilidade.",Probabilidade e Estatística,"Noções de probabilidade básica: espaço amostral, evento aleatório e (equiprovável); Cálculo e contagem de possibilidades; Eventos dependentes e",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,253
EM,EM2,CURRICULAR,Matemática,MAT,MS.EM13MAT312,"Resolver e elaborar problemas que envolvem o cálculo de probabilidade de eventos experimentos aleatórios sucessivos. Matemática e Suas Tecnologias Específicas da Utilizar estratégias, conceitos diversos contextos, sejam Humanas, das questões socioeconômicas modo a contribuir para uma Propor ou participar de ações decisões éticas e socialmente voltados a situações de saúde, trabalho, entre outros, mobilizando próprios da Matemática. Utilizar estratégias, conceitos, construir modelos e resolver resultados e a adequação consistente. Compreender e utilizar, com matemáticos (algébrico, geométrico, comunicação de resultados Investigar e estabelecer matemáticas, empregando experimentações e diferentes demonstração cada vez mais",Probabilidade e Estatística 5.4.3. Competências 1. 2. 3. 4. 5.,"Eventos dependentes e independentes; em Cálculo de probabilidade de eventos relativos a experimentos aleatórios sucessivos. – 3º ano do Área: e procedimentos matemáticos atividades cotidianas, ou tecnológicas, formação geral. para investigar desafios responsáveis, com base sustentabilidade, das e articulando definições e procedimentos problemas em diversos das soluções propostas, flexibilidade e precisão, estatístico, computacional de problemas. conjecturas a respeito estratégias e recursos, tecnologias, identificando formal na validação das",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,253
EM,EM2,CURRICULAR,Matemática,MAT,MS.EM13MAT511,"Reconhecer a existência de diferentes tipos de espaços COMPONENTE amostrais, discretos ou não, de eventos, equiprováveis não, e investigar implicações no cálculo de probabilidades.",Probabilidade e Estatística Eixo Temático,"Probabilidade: espaços amostrais discretos ou CURRICULAR: MATEMÁTICA Objetos de Conhecimento e contínuos, eventos ou equiprováveis ou não.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,252
EM,EM3,CURRICULAR,Matemática,MAT,MS.EM13MAT102,"Analisar tabelas, gráficos amostras de pesquisas estatísticas apresentadas relatórios divulgados por diferentes meios de comunicação, identificando, quando for o caso, inadequações que possam induzir a erros de interpretação, como escalas e amostras não apropriadas. Ciências Humanas da área de conhecimento a Base Nacional Comum História e Sociologia. Posto se destina à ampliação e do Ensino Fundamental. cumpre assinalar que no Ensino Fundamental se concentra nos “processos em relação ao Outro e espaços e épocas históricas” Filosofia e Sociologia do estudo de questões relativas, aos modos de organização de (re)produção de mercadorias trabalho, poder, verdade de cada indivíduo, do mundo. Currículo de Referência, a por meio da confluência a parte de FGB a cada um dos componentes implementada mediante que procuram refletir os das ciências humanas. Por definidos na BNCC, e de escolha” e, sob das diferenças, o de qualquer natureza” Currículo, a Formação Geral organizada de forma disciplinar, e História e, de forma da Filosofia e da Sociologia. e as práticas pedagógicos Em conjunto, contudo, essenciais ao estudante e autorreflexivo, que promova de problemas; habilitá-lo e corresponsabilidade); tecnológica e digital; habilitá-lo em sua especificidade, formativo do estudante, com (clássicos e contemporâneos), do conhecimento, filosofia uma introdução sistemática argumentativa, bem realidade. curricular Geografia do espaço geográfico. região, espaço, lugar e as condições teóricas a pesquisa em fontes e espacialidade. O é a compreensão de de forma proativa frente está inserido. curricular História históricos, políticos, sociais, permanências, mudanças a investigação de diversas representações pictóricas) da humanidade. uma compreensão crítica de autoria e protagonismo curricular Sociologia sobre conceitos, temas, A parte da Formação relações de poder, grupos proporcionar ao estudante o e com isso habilitá-lo vez, tal como estabelecido o trabalho pedagógico e dos Itinerários curricular procura efetivar que lhe faculta escolher arranjos de atuação sociocultural. de redimensionar a autonomia pedagógicas, possivelmente e a ampliação do repertório da compreensão e análise processo pedagógico que e flexibilizada, entende-se Médio é contribuir, efetivamente, a diferença entre ser do qual faz parte (ARROYO, tendo em conta que as científico-filosófico-cultural, e comunitária. da especificidade da área, em perspectiva dialética. como contraposição gerais dos campos científicos como proposta pedagógica (estudante) na história e pelo intelectual, ética e estética aqui a importância do para o êxito da formação da autoria pelo estudante, intelectual do professor, Humanas e Sociais Aplicadas o professor da área mediar e inspirar a investigação, aos fenômenos e processos considerando as relações que a prática pedagógica construídos pelas ciências cognitiva, de formação e sustentável, enfim, e tecnológica. é importante apontar que neste currículo, se interliga alinhadas à abordagem estabelece a BNCC. Notoriamente, status de aprendizagens essenciais das competências ratifica a transversalidade disso, as instituições planos pedagógicos, cuja capaz de subsidiar e habilitar local, regional e global” escolar organize e implemente, dos TCT nos planos Ciências Humanas e Sociais Específica da 1. Analisar processos local, regional, nacional procedimentos epistemológicos, posicionar-se criticamente tomando decisões 2. Analisar a formação mediante a compreensão o papel geopolítico","Probabilidade e Estatística 5.5. A composição conforme Geografia, Aplicadas etapa Com efeito, Aplicadas abordagem diferenças diferentes dos componentes ocasião contemporânea, relações espaço, corresponsabilidade sustentabilidade Neste desenvolve complementam correspondente conhecimento, Formativos âmbito e fundamentos pensamento reconhecimento preconceitos Neste Médio, Geografia próprios metodológicas curriculares. aprendizagens crítico resolução (alteridade civilização humanos. Considerado processo de pensadores (teoria estudante racionalidade própria O componente e a transformação a paisagem, ao estudante concretas, territorialidade componente posicionar-se nos quais O componente processos assim as mediante arqueológicos, desenvolvimento construa trajetória O componente reflexivas sociedade. instituições, foco é da sociedade, Por sua compreende aprofundamento flexibilização passo pretensão possibilidade de práticas crítica semânticos, Nesse diversificada Ensino e reconhecer naqueles estudante, patrimônio profissional Em razão desenvolva dimensionada das teorias dimensionada sujeito autonomia 118 e 169-186). Cabe ressaltar estudante construção trajetória das Ciências pedagógico, potencializar, em relação mundiais, espera-se historicamente de construção responsável informação Por fim, assimilada aprendizagens conforme (TCT) o o desenvolvimento ademais, Em consequência em seus qualidade em escala instituição incorporação 5.5.1. Competência","Conceitos estatísticos: e população e amostragem; em Gráficos utilizados pela estatística: elementos de um gráfico; Medidas de tendência central e de dispersão. e Sociais Aplicadas de Ciências Humanas Curricular (BNCC), abrange isso, a BNCC estabelece ao aprofundamento das a composição curricular abrange apenas os de tomada de consciência das diversas formas de organização (BRASIL, 2018c, p. 561). se afiguram de forma por exemplo, à caracterização da sociedade e bens culturais, à explicação científica, ética, equidade, da escola e da comunidade organização curricular de de dois processos didático-pedagógicos, (propedêutica), estruturada da área, e a parte arranjos formativos interesses cognitivos, socioemocionais sua vez, essa organização nas “ideias de justiça, o horizonte de promover respeito aos direitos humanos (BNCC, 2018, p. 561). Básica da área de Ciências oportuniza ao estudante introdutória, a apropriação De tal forma, a FGB peculiares aos campos esses componentes capazes de: habilitá-lo a dúvida metódica e para a comunicação habilitá-lo para lidar com para a convivência na parte da FGB do currículo, a compreensão e reflexão tendo como pano política, ética, estética e à filosofia que lhe como a sensibilidade estético-ética tem como ponto de partida Assim, discute conceitos território. De forma relevante, para a leitura analítica locais e/ou regionais, a contextualização foco do aprofundamento culturas, identidades, crenças aos processos geopolíticos propõe o aprofundamento culturais e ambientais e diferenças das vivências coletivas fontes (memórias, registros, e processos que Com base nisso, o componente e transformadora da como ser social. contribui no processo teorias e métodos que Geral Básica do ensino étnicos, classes sociais, desenvolvimento de uma para intervir no âmbito sociocultural na BNCC (2018, p. 477-478), integrado dos componentes Formativos. No âmbito o protagonismo do formativos diversificados Em perspectiva ampliada, intelectual da escola, inovadoras, capazes conceitual, do domínio de teorias, autores e obras compatibiliza formação que a meta da área de para que o estudante mero espectador em acontecimentos 2001, p. 145). Trata-se Ciências Humanas e Sociais e competências vale ressaltar a importância Isso significa, por à fragmentação dos saberes dos respectivos componentes marcada pela inflexão viés emancipatório, direcionando-se do estudante (BRASIL, protagonismo didático-pedagógico própria da área de em alguma medida, é o qual testemunha, na prática, para a educação integral de Ciências Humanas e a autorreflexão, sociais, econômicos, dos seres em seus diferentes do professor reflita o humanas com o desafio político-ética e socioemocional de preparação para o mundo a concepção de área de à dinâmica do trabalho humanista dos Temas a BNCC confere para a Educação Básica, e habilidades vinculadas como critério orientador de ensino estão obrigadas, relevância curricular se o estudante para lidar (BRASIL, 2018c, p. 19-20). considerando o pedagógicos da área de Ciências Aplicadas – 1º Área: políticos, econômicos, sociais, e mundial em diferentes científicos em relação a eles, baseadas em argumentos de territórios e fronteiras das relações de poder dos Estados-nações.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,258
EM,EM3,CURRICULAR,Matemática,MAT,MS.EM13MAT202,"Planejar e executar pesquisa amostral sobre questões relevantes, usando dados coletados diretamente ou em diferentes fontes, e comunicar os resultados meio de relatório contendo gráficos e interpretação das medidas de tendência central e das medidas de dispersão (amplitude e desvio padrão), utilizando não recursos tecnológicos.",Probabilidade e Estatística,"Conceitos de Estatística Descritiva; Medidas de tendência central (média, moda e mediana); por Medidas de dispersão (amplitude, desvio padrão e variância); Gráficos estatísticos ou (histogramas e polígonos de frequência).",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,257
EM,EM3,CURRICULAR,Matemática,MAT,MS.EM13MAT316,"Resolver e elaborar problemas, em diferentes contextos, que envolvem cálculo e interpretação das medidas de tendência central (média, moda, mediana) e das medidas de dispersão (amplitude, variância e desvio padrão).",Probabilidade e Estatística,"Noções de estatística descritiva: medidas de tendência central (média, moda e mediana); Medidas de dispersão: amplitude, variância e desvio-padrão.",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,257
EM,EM3,CURRICULAR,Matemática,MAT,MS.EM13MAT406,"Construir e interpretar tabelas e gráficos de frequências com base em dados obtidos em pesquisas por amostras estatísticas, incluindo ou não o uso de softwares que interrelacionem estatística, geometria e álgebra. COMPONENTE",Probabilidade e Estatística Eixo Temático,"Amostragem; Gráficos e diagramas estatísticos: histogramas, polígonos de frequências; Medidas de tendência central e medidas de dispersão. CURRICULAR: MATEMÁTICA Objetos de Conhecimento",CURRICULO_REFERENCIA_MS_EM_V1_1,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EM_V1_1,256
